resonator-1	0.092	0.941	0.192	0.000	-	fail outside 0.092 > 0.05	[]	-	-
resonator-2	0.054	0.964	0.211	0.000	-	fail outside 0.054 > 0.05	[]	-	-
resonator-3	0.007	0.958	0.219	0.000	5	fail reads as a compound	["The two separately outlined hexagonal pods joined by a narrow brass link read as atoms connected by a bond; carry a substantial shared housing through the middle.","Give the pale ceramic rims more tangible glaze, with crisp highlights, pooled color and small chips revealing the body beneath.","Develop the brass bridge and dark seat collars with distinct fittings, rubbed edges and compression wear so their materials feel constructed.","Break the near-identical treatment of both halves with purposeful mechanical detail and characterful wear."]	4dbe76d1b88236c8	true
resonator-4	0.000	0.953	0.227	0.020	6	pass	["Give the purple ceramic richer glaze pooling, warmer highlights and selective chips; its broad surfaces feel uniformly shaded.","Paint the central brass coupling with clearer collars, seams and darkened recesses so it feels assembled and substantial.","Give the teal seat liners thicker lips, compressed edges and localized wear to make the rubber tangible.","Deepen contact shadows beneath the housing and inside the seat rims to strengthen its weight on the clay."]	86ff1dab6b884507	false
resonator-5	0.012	0.926	0.183	0.000	7	fail reads as a compound	["The two purple housings read as atoms joined by a brass bond; carry a substantial continuous ceramic body through the waist so the seats read as openings in one machine.","Give the central brass assembly sharper edges, distinct fittings and selective glints; its brown shading currently merges into a muddy knot.","Differentiate the rubber collars with matte worn edges and the ceramic with crisp glaze reflections; their similarly soft shading weakens material contrast.","Add purposeful small construction details and localized wear to give the broad purple surfaces more individual character."]	845c8f2a67806e15	true
resonator-6	0.000	0.953	0.214	0.000	7	pass	["Give the central brass coupling sharper collars, engraved seams and selective bright edges; its dark middle currently merges into one indistinct band.","Vary the purple glaze with pooled color, small chips exposing ceramic and irregular reflected highlights so the broad rims feel individually worked.","Give the rubber seat liners clearer thickness, compressed edges and localized abrasion to distinguish them from the surrounding painted rings."]	e380fca09668d15c	false
resonator-7	0.014	0.919	0.214	0.000	7	pass	["Give the central brass coupling clearer interlocking plates, fasteners and dark recesses; its brown masses currently merge together.","Vary the violet glaze with localized chips, pooled color and sharper highlights so the two lobes feel individually worked rather than identically shaded.","Strengthen the seat rims with distinct rubber lips and worn brass edges; their materials currently blend into soft concentric bands."]	d70e9f428640ac16	false
resonator-8	0.044	0.930	0.205	0.020	7	fail reads as a compound	["The two self-contained hexagonal rings linked by a narrow brass connector read as atoms joined by a bond; carry a substantial shared housing through the waist.","Give the central brass assembly clearer constructed detail—collars, fasteners and distinct overlapping plates—to replace its soft, mottled lump.","Enrich the purple glaze with selective crazing, chipped edges and sharper pooled highlights; distinguish the rubber liners with compressed seams and rubbed edges."]	81c29e2e111598af	true
resonator-9	0.061	0.917	0.205	0.000	-	fail outside 0.061 > 0.05	[]	-	-
resonator-10	0.054	0.916	0.234	0.000	-	fail outside 0.054 > 0.05	[]	-	-
resonator-11	0.065	0.965	0.184	0.000	-	fail outside 0.065 > 0.05	[]	-	-
resonator-12	0.098	0.890	0.216	0.000	-	fail outside 0.098 > 0.05	[]	-	-
